Frame number,2724
First frame,1
Point frequency,200
Analog frequency,200

Time,RAsis,,,LAsis,,,RPsi,,,LPsi,,,RThigh1,,,RThigh2,,,RThigh3,,,RKneeOut,,,RKneeIn,,,LThigh1,,,LThigh2,,,LThigh3,,,LKneeOut,,,LKneeIn,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.915,-33.4479,999.205,-40.4737,15.6451,954.934,-276.258,-212.485,1041.8,-155.219,-196.881,1029.02,-235.955,-140.044,808.568,74.4602,-206.997,697.011,66.2206,-100.965,732.243,88.2109,-154.037,580.274,131.35,-115.679,534.062,29.677,-15.3313,647.338,-285.708,-60.508,730.692,-336.723,-108.429,633.028,-315.59,-74.4999,492.335,-282.821,-91.0441,499.31,-168.266
0.92,-33.4312,999.43,-40.608,15.6001,954.954,-276.368,-212.553,1041.75,-155.328,-196.949,1028.95,-236.048,-139.604,809.281,74.9995,-206.042,697.404,67.2601,-100.192,733.215,89.1897,-152.701,581.246,133.048,-113.921,534.705,31.6848,-15.3262,647.344,-285.737,-60.5068,730.677,-336.752,-108.435,633.008,-315.617,-74.4829,492.323,-282.82,-91.0038,499.305,-168.262
0.925,-33.4161,999.651,-40.7442,15.5476,954.975,-276.482,-212.625,1041.71,-155.432,-197.023,1028.88,-236.137,-139.146,809.981,75.5293,-205.056,697.783,68.281,-99.3939,734.179,90.1477,-151.313,582.208,134.714,-112.124,535.353,33.6539,-15.3265,647.351,-285.76,-60.5108,730.661,-336.777,-108.443,632.986,-315.644,-74.4689,492.31,-282.818,-90.9678,499.301,-168.256
0.93,-33.4025,999.869,-40.8822,15.4876,954.996,-276.598,-212.701,1041.65,-155.529,-197.103,1028.8,-236.222,-138.672,810.667,76.0498,-204.039,698.147,69.2827,-98.5699,735.135,91.0842,-149.872,583.16,136.348,-110.289,536.007,35.5825,-15.332,647.36,-285.776,-60.5202,730.643,-336.801,-108.452,632.963,-315.671,-74.4574,492.298,-282.814,-90.9353,499.298,-168.249
0.935,-33.3903,1000.08,-41.0216,15.4203,955.018,-276.717,-212.781,1041.6,-155.621,-197.19,1028.73,-236.304,-138.181,811.339,76.5617,-202.992,698.496,70.265,-97.72,736.081,91.9988,-148.38,584.1,137.95,-108.413,536.669,37.4687,-15.3425,647.369,-285.785,-60.5354,730.625,-336.822,-108.463,632.939,-315.697,-74.4482,492.286,-282.806,-90.9053,499.297,-168.239
0.94,-33.3791,1000.29,-41.1621,15.3459,955.04,-276.837,-212.865,1041.54,-155.706,-197.284,1028.65,-236.381,-137.672,811.997,77.0652,-201.912,698.831,71.228,-96.8435,737.019,92.8911,-146.838,585.03,139.519,-106.496,537.338,39.3109,-15.3578,647.379,-285.789,-60.557,730.605,-336.841,-108.475,632.913,-315.723,-74.4409,492.274,-282.796,-90.877,499.298,-168.226
0.945,-33.3685,1000.5,-41.3031,15.2648,955.063,-276.96,-212.951,1041.47,-155.785,-197.383,1028.57,-236.454,-137.144,812.641,77.5605,-200.801,699.152,72.1722,-95.94,737.947,93.7606,-145.245,585.949,141.054,-104.537,538.015,41.1078,-15.3781,647.391,-285.786,-60.5854,730.583,-336.859,-108.489,632.886,-315.747,-74.4358,492.262,-282.783,-90.8491,499.3,-168.21
0.95,-33.358,1000.7,-41.4442,15.1771,955.086,-277.084,-213.04,1041.4,-155.857,-197.488,1028.49,-236.522,-136.597,813.27,78.0474,-199.658,699.459,73.0984,-95.0089,738.865,94.6071,-143.602,586.856,142.555,-102.537,538.699,42.8579,-15.4032,647.403,-285.78,-60.621,730.56,-336.875,-108.504,632.858,-315.771,-74.4329,492.252,-282.767,-90.8207,499.305,-168.192
0.955,-33.3472,1000.9,-41.5849,15.0832,955.111,-277.21,-213.132,1041.33,-155.923,-197.598,1028.41,-236.584,-136.031,813.886,78.5257,-198.483,699.753,74.0072,-94.0497,739.773,95.4301,-141.91,587.752,144.02,-100.495,539.39,44.5603,-15.4332,647.416,-285.77,-60.6645,730.534,-336.891,-108.522,632.828,-315.793,-74.4326,492.241,-282.748,-90.7907,499.311,-168.17
0.96,-33.3354,1001.1,-41.7249,14.9834,955.136,-277.337,-213.226,1041.25,-155.981,-197.715,1028.33,-236.641,-135.445,814.486,78.9954,-197.276,700.034,74.8997,-93.0617,740.671,96.2294,-140.17,588.635,145.449,-98.4137,540.087,46.2139,-15.4682,647.43,-285.759,-60.7164,730.507,-336.905,-108.542,632.797,-315.815,-74.4355,492.232,-282.727,-90.7579,499.319,-168.144
0.965,-33.3223,1001.29,-41.864,14.8778,955.163,-277.464,-213.321,1041.18,-156.033,-197.837,1028.25,-236.693,-134.84,815.073,79.4565,-196.036,700.303,75.7766,-92.0447,741.557,97.0043,-138.382,589.507,146.841,-96.2946,540.791,47.8179,-15.5083,647.443,-285.747,-60.7772,730.478,-336.92,-108.567,632.765,-315.835,-74.4425,492.224,-282.703,-90.7217,499.328,-168.114
0.97,-33.3075,1001.48,-42.0019,14.7667,955.19,-277.593,-213.419,1041.1,-156.078,-197.964,1028.17,-236.738,-134.215,815.644,79.909,-194.765,700.56,76.6385,-90.9988,742.431,97.7545,-136.549,590.365,148.195,-94.1399,541.5,49.3715,-15.5536,647.458,-285.736,-60.8474,730.447,-336.934,-108.596,632.732,-315.854,-74.4544,492.218,-282.678,-90.6814,499.339,-168.081
0.975,-33.2906,1001.67,-42.1386,14.6502,955.218,-277.724,-213.519,1041.03,-156.115,-198.097,1028.09,-236.778,-133.569,816.201,80.3532,-193.462,700.805,77.4859,-89.9242,743.292,98.4792,-134.671,591.211,149.511,-91.9533,542.213,50.874,-15.6043,647.472,-285.728,-60.9274,730.416,-336.949,-108.631,632.698,-315.872,-74.4726,492.213,-282.651,-90.6375,499.35,-168.043
0.98,-33.2715,1001.85,-42.274,14.5285,955.247,-277.855,-213.621,1040.95,-156.146,-198.235,1028.01,-236.811,-132.904,816.742,80.7891,-192.129,701.038,78.319,-88.8217,744.141,99.1779,-132.75,592.044,150.787,-89.7396,542.929,52.3246,-15.6604,647.487,-285.724,-61.0177,730.385,-336.963,-108.673,632.663,-315.889,-74.4985,492.21,-282.622,-90.591,499.362,-168.002
0.985,-33.2498,1002.03,-42.408,14.4016,955.276,-277.988,-213.725,1040.88,-156.17,-198.377,1027.93,-236.837,-132.219,817.268,81.2168,-190.767,701.26,79.1379,-87.6923,744.975,99.8501,-130.789,592.864,152.023,-87.5049,543.647,53.7228,-15.722,647.502,-285.726,-61.119,730.354,-336.978,-108.724,632.628,-315.904,-74.5334,492.209,-282.592,-90.5436,499.372,-167.957
0.99,-33.2251,1002.21,-42.5406,14.2699,955.306,-278.122,-213.831,1040.81,-156.185,-198.524,1027.86,-236.856,-131.514,817.778,81.6361,-189.377,701.472,79.9422,-86.5373,745.796,100.495,-128.789,593.67,153.217,-85.256,544.365,55.0679,-15.7896,647.517,-285.735,-61.2317,730.325,-336.993,-108.786,632.593,-315.916,-74.5791,492.211,-282.561,-90.4974,499.382,-167.91
0.995,-33.1972,1002.38,-42.6715,14.1338,955.336,-278.257,-213.938,1040.74,-156.193,-198.675,1027.79,-236.867,-130.789,818.273,82.0468,-187.962,701.673,80.7314,-85.3582,746.603,101.113,-126.755,594.462,154.368,-82.9981,545.082,56.3593,-15.8641,647.533,-285.753,-61.3565,730.298,-337.008,-108.86,632.559,-315.925,-74.637,492.216,-282.529,-90.454,499.391,-167.859
1,-33.1656,1002.55,-42.8007,13.9936,955.366,-278.393,-214.047,1040.67,-156.191,-198.828,1027.72,-236.87,-130.046,818.753,82.4484,-186.523,701.865,81.5047,-84.1566,747.395,101.704,-124.688,595.239,155.475,-80.734,545.796,57.5963,-15.9467,647.548,-285.778,-61.4939,730.274,-337.022,-108.948,632.526,-315.93,-74.7086,492.222,-282.495,-90.4152,499.398,-167.806
1.005,-33.1299,1002.72,-42.9279,13.8498,955.395,-278.53,-214.157,1040.61,-156.181,-198.984,1027.66,-236.865,-129.284,819.216,82.8408,-185.063,702.047,82.2611,-82.9343,748.172,102.266,-122.591,596.002,156.535,-78.465,546.506,58.778,-16.039,647.563,-285.812,-61.6448,730.254,-337.034,-109.051,632.495,-315.93,-74.795,492.231,-282.459,-90.3822,499.403,-167.75
1.01,-33.0898,1002.89,-43.0531,13.7027,955.424,-278.666,-214.268,1040.55,-156.161,-199.143,1027.6,-236.85,-128.505,819.664,83.2236,-183.585,702.219,82.9995,-81.6933,748.933,102.801,-120.467,596.748,157.548,-76.1921,547.212,59.9036,-16.1425,647.577,-285.852,-61.8096,730.238,-337.045,-109.172,632.466,-315.924,-74.8972,492.241,-282.421,-90.3562,499.407,-167.691
1.015,-33.0451,1003.05,-43.1759,13.5527,955.451,-278.8,-214.378,1040.49,-156.13,-199.303,1027.55,-236.826,-127.71,820.096,83.5969,-182.09,702.381,83.7186,-80.4356,749.677,103.309,-118.32,597.477,158.512,-73.9156,547.912,60.9717,-16.2589,647.59,-285.898,-61.9888,730.224,-337.053,-109.31,632.44,-315.91,-75.0155,492.251,-282.38,-90.3378,499.41,-167.63
1.02,-32.9957,1003.21,-43.2961,13.3999,955.478,-278.933,-214.487,1040.44,-156.089,-199.464,1027.49,-236.791,-126.9,820.511,83.9605,-180.582,702.533,84.4172,-79.1633,750.405,103.788,-116.154,598.189,159.425,-71.6362,548.606,61.9806,-16.3896,647.601,-285.949,-62.1826,730.214,-337.058,-109.466,632.417,-315.888,-75.1501,492.261,-282.337,-90.3274,499.411,-167.565
1.025,-32.9414,1003.37,-43.4133,13.2443,955.505,-279.062,-214.595,1040.4,-156.037,-199.627,1027.45,-236.746,-126.076,820.91,84.3143,-179.063,702.674,85.094,-77.8784,751.114,104.241,-113.97,598.881,160.287,-69.3541,549.294,62.9284,-16.5351,647.612,-286.002,-62.3911,730.206,-337.06,-109.641,632.396,-315.856,-75.3005,492.268,-282.289,-90.3254,499.412,-167.497
1.03,-32.8824,1003.53,-43.5272,13.0856,955.53,-279.187,-214.702,1040.36,-155.973,-199.791,1027.41,-236.689,-125.24,821.291,84.6582,-177.536,702.805,85.7478,-76.5829,751.805,104.666,-111.773,599.552,161.096,-67.0697,549.974,63.8131,-16.696,647.622,-286.056,-62.6141,730.2,-337.056,-109.833,632.38,-315.814,-75.4659,492.272,-282.238,-90.3314,499.413,-167.424
1.035,-32.8186,1003.69,-43.637,12.9231,955.555,-279.308,-214.805,1040.33,-155.896,-199.957,1027.37,-236.621,-124.393,821.655,84.9918,-176.002,702.924,86.3775,-75.2788,752.476,105.064,-109.567,600.2,161.851,-64.7831,550.646,64.6331,-16.8721,647.631,-286.108,-62.8513,730.196,-337.046,-110.044,632.367,-315.761,-75.6451,492.272,-282.181,-90.3452,499.414,-167.347
1.04,-32.7504,1003.85,-43.7421,12.7561,955.58,-279.422,-214.907,1040.3,-155.808,-200.125,1027.33,-236.541,-123.536,822.001,85.3151,-174.464,703.031,86.9819,-73.9681,753.126,105.435,-107.353,600.824,162.55,-62.4948,551.311,65.3868,-17.0628,647.641,-286.158,-63.1022,730.194,-337.029,-110.271,632.358,-315.695,-75.8366,492.269,-282.119,-90.3661,499.415,-167.264
1.045,-32.6783,1004.01,-43.8419,12.5839,955.605,-279.53,-215.005,1040.28,-155.705,-200.295,1027.31,-236.449,-122.671,822.328,85.6277,-172.924,703.124,87.5598,-72.6528,753.755,105.779,-105.137,601.422,163.191,-60.2053,551.968,66.0731,-17.2674,647.652,-286.202,-63.3661,730.195,-337.004,-110.515,632.353,-315.617,-76.0384,492.265,-282.05,-90.3933,499.418,-167.174
1.05,-32.603,1004.17,-43.9354,12.4062,955.629,-279.631,-215.102,1040.27,-155.589,-200.466,1027.28,-236.344,-121.799,822.636,85.9297,-171.383,703.203,88.1099,-71.3348,754.36,106.097,-102.919,601.992,163.775,-57.9148,552.617,66.6909,-17.4844,647.665,-286.238,-63.6422,730.198,-336.969,-110.773,632.353,-315.526,-76.2487,492.262,-281.973,-90.4259,499.421,-167.078
1.055,-32.5252,1004.33,-44.0221,12.2227,955.654,-279.725,-215.196,1040.27,-155.459,-200.64,1027.27,-236.226,-120.923,822.923,86.2207,-169.845,703.266,88.6308,-70.0163,754.942,106.388,-100.705,602.533,164.299,-55.6228,553.257,67.2387,-17.7123,647.68,-286.266,-63.9295,730.204,-336.922,-111.044,632.357,-315.422,-76.4658,492.26,-281.887,-90.463,499.427,-166.973
1.06,-32.446,1004.49,-44.1011,12.0338,955.679,-279.81,-215.288,1040.27,-155.313,-200.816,1027.26,-236.095,-120.045,823.188,86.5003,-168.31,703.313,89.121,-68.6991,755.498,106.653,-98.4951,603.042,164.762,-53.3285,553.89,67.7152,-17.9493,647.698,-286.282,-64.2273,730.213,-336.864,-111.326,632.366,-315.305,-76.6878,492.262,-281.794,-90.5034,499.434,-166.861
1.065,-32.3664,1004.65,-44.1719,11.8397,955.704,-279.886,-215.379,1040.27,-155.152,-200.994,1027.25,-235.951,-119.167,823.431,86.7683,-166.779,703.34,89.579,-67.3857,756.028,106.893,-96.2936,603.519,165.164,-51.0309,554.516,68.1191,-18.1937,647.719,-286.286,-64.5345,730.226,-336.792,-111.618,632.38,-315.174,-76.9136,492.269,-281.691,-90.5459,499.445,-166.739
1.07,-32.2874,1004.8,-44.2338,11.6408,955.73,-279.953,-215.468,1040.29,-154.975,-201.175,1027.25,-235.794,-118.291,823.651,87.024,-165.256,703.349,90.003,-66.0785,756.532,107.106,-94.1027,603.963,165.503,-48.7301,555.135,68.4496,-18.444,647.743,-286.277,-64.8502,730.241,-336.706,-111.917,632.399,-315.03,-77.1421,492.281,-281.581,-90.5891,499.459,-166.609
1.075,-32.2102,1004.96,-44.2862,11.4372,955.756,-280.011,-215.557,1040.31,-154.782,-201.358,1027.26,-235.623,-117.419,823.846,87.2668,-163.741,703.336,90.3912,-64.7802,757.008,107.293,-91.9248,604.371,165.779,-46.4281,555.746,68.7059,-18.6988,647.771,-286.253,-65.1731,730.26,-336.605,-112.222,632.423,-314.872,-77.3722,492.298,-281.462,-90.6321,499.477,-166.469
1.08,-32.1359,1005.12,-44.3284,11.2293,955.782,-280.058,-215.645,1040.33,-154.572,-201.544,1027.27,-235.439,-116.555,824.017,87.496,-162.237,703.302,90.7416,-63.4935,757.456,107.455,-89.762,604.742,165.99,-44.1282,556.348,68.8873,-18.9569,647.801,-286.215,-65.5018,730.283,-336.49,-112.53,632.453,-314.701,-77.6031,492.32,-281.336,-90.6739,499.498,-166.32
1.085,-32.0654,1005.28,-44.3599,11.0172,955.808,-280.095,-215.734,1040.37,-154.348,-201.732,1027.29,-235.242,-115.7,824.164,87.7105,-160.745,703.245,91.0524,-62.2212,757.875,107.591,-87.6161,605.076,166.137,-41.8346,556.939,68.9935,-19.217,647.836,-286.161,-65.835,730.309,-336.361,-112.841,632.486,-314.517,-77.8339,492.346,-281.203,-90.7143,499.523,-166.162
1.09,-31.9997,1005.44,-44.3801,10.8012,955.835,-280.12,-215.823,1040.4,-154.109,-201.924,1027.32,-235.031,-114.856,824.285,87.9095,-159.267,703.165,91.3218,-60.9659,758.266,107.7,-85.4887,605.372,166.218,-39.5514,557.518,69.0243,-19.4777,647.873,-286.093,-66.1714,730.338,-336.219,-113.151,632.524,-314.321,-78.0635,492.376,-281.062,-90.7535,499.552,-165.995
1.095,-31.9401,1005.6,-44.3884,10.5816,955.862,-280.133,-215.913,1040.44,-153.855,-202.119,1027.35,-234.807,-114.025,824.383,88.0919,-157.803,703.06,91.5482,-59.7301,758.628,107.783,-83.3813,605.628,166.234,-37.2818,558.083,68.9797,-19.738,647.914,-286.011,-66.5101,730.371,-336.065,-113.459,632.565,-314.113,-78.2909,492.409,-280.914,-90.7921,499.583,-165.819
1.1,-31.8875,1005.77,-44.384,10.359,955.889,-280.134,-216.005,1040.49,-153.588,-202.317,1027.39,-234.57,-113.207,824.455,88.2566,-156.355,702.931,91.7303,-58.5159,758.962,107.838,-81.2951,605.843,166.183,-35.0282,558.633,68.86,-19.9967,647.958,-285.917,-66.8501,730.408,-335.898,-113.765,632.609,-313.894,-78.515,492.446,-280.759,-90.8313,499.616,-165.635
1.105,-31.8432,1005.93,-44.3664,10.134,955.916,-280.121,-216.098,1040.54,-153.308,-202.517,1027.44,-234.32,-112.405,824.503,88.4027,-154.923,702.776,91.8668,-57.325,759.266,107.867,-79.2312,606.018,166.066,-32.7925,559.168,68.6655,-20.2529,648.006,-285.81,-67.1907,730.449,-335.72,-114.066,632.654,-313.666,-78.7353,492.488,-280.597,-90.8721,499.651,-165.444
1.11,-31.8083,1006.09,-44.3348,9.90697,955.943,-280.094,-216.193,1040.59,-153.017,-202.719,1027.49,-234.058,-111.617,824.526,88.5295,-153.508,702.596,91.957,-56.1588,759.543,107.867,-77.1902,606.152,165.883,-30.5763,559.686,68.3968,-20.5058,648.058,-285.692,-67.5307,730.493,-335.53,-114.361,632.7,-313.428,-78.9512,492.533,-280.43,-90.9151,499.686,-165.246
1.115,-31.7838,1006.26,-44.2886,9.67848,955.97,-280.052,-216.291,1040.65,-152.715,-202.923,1027.55,-233.785,-110.845,824.526,88.6367,-152.11,702.391,92,-55.018,759.791,107.838,-75.1728,606.245,165.633,-28.3808,560.186,68.0542,-20.7554,648.114,-285.565,-67.8689,730.541,-335.329,-114.651,632.748,-313.182,-79.1627,492.582,-280.256,-90.9601,499.722,-165.042
1.12,-31.771,1006.42,-44.2273,9.44886,955.997,-279.994,-216.391,1040.71,-152.402,-203.129,1027.61,-233.501,-110.089,824.5,88.7236,-150.73,702.16,91.9954,-53.903,760.011,107.779,-73.1794,606.296,165.317,-26.2069,560.669,67.6378,-21.0018,648.173,-285.429,-68.2041,730.593,-335.117,-114.934,632.795,-312.929,-79.3698,492.633,-280.077,-91.0067,499.758,-164.834
1.125,-31.7707,1006.59,-44.1505,9.21835,956.025,-279.921,-216.495,1040.77,-152.081,-203.337,1027.68,-233.208,-109.348,824.449,88.79,-149.366,701.903,91.9428,-52.8138,760.202,107.69,-71.2104,606.305,164.935,-24.0553,561.132,67.1478,-21.2453,648.237,-285.284,-68.5354,730.648,-334.895,-115.211,632.843,-312.669,-79.573,492.686,-279.894,-91.0545,499.793,-164.622
1.13,-31.7836,1006.75,-44.0578,8.98724,956.052,-279.83,-216.602,1040.84,-151.752,-203.546,1027.75,-232.907,-108.623,824.373,88.8351,-148.019,701.62,91.8418,-51.7498,760.365,107.57,-69.2661,606.273,164.488,-21.927,561.575,66.5841,-21.4858,648.303,-285.131,-68.862,730.707,-334.662,-115.482,632.892,-312.402,-79.7725,492.74,-279.707,-91.1032,499.826,-164.406
1.135,-31.8102,1006.91,-43.9491,8.75593,956.079,-279.721,-216.712,1040.91,-151.417,-203.755,1027.82,-232.599,-107.912,824.27,88.8587,-146.69,701.312,91.6925,-50.7102,760.497,107.419,-67.3467,606.2,163.974,-19.8232,561.998,65.9468,-21.7227,648.374,-284.97,-69.1831,730.77,-334.418,-115.747,632.94,-312.13,-79.9687,492.794,-279.517,-91.1525,499.859,-164.187
1.14,-31.8508,1007.07,-43.8241,8.52496,956.107,-279.595,-216.827,1040.98,-151.076,-203.965,1027.9,-232.284,-107.216,824.14,88.8609,-145.377,700.977,91.4947,-49.694,760.599,107.236,-65.4525,606.086,163.396,-17.7457,562.398,65.236,-21.9554,648.447,-284.802,-69.498,730.836,-334.164,-116.006,632.991,-311.853,-80.1623,492.849,-279.324,-91.202,499.89,-163.964
1.145,-31.9052,1007.22,-43.683,8.29491,956.135,-279.449,-216.945,1041.06,-150.73,-204.176,1027.98,-231.964,-106.534,823.983,88.842,-144.08,700.615,91.2486,-48.7002,760.67,107.021,-63.5834,605.931,162.751,-15.6965,562.776,64.452,-22.1828,648.524,-284.627,-69.8056,730.905,-333.9,-116.26,633.042,-311.572,-80.3533,492.905,-279.129,-91.2511,499.92,-163.739
1.15,-31.9731,1007.37,-43.5258,8.06626,956.164,-279.285,-217.068,1041.13,-150.381,-204.386,1028.07,-231.639,-105.866,823.796,88.8023,-142.8,700.227,90.9543,-47.7275,760.709,106.774,-61.7398,605.734,162.042,-13.6773,563.13,63.5955,-22.4039,648.604,-284.446,-70.1052,730.978,-333.626,-116.508,633.096,-311.287,-80.5421,492.963,-278.931,-91.2991,499.949,-163.511
1.155,-32.0539,1007.52,-43.353,7.83936,956.194,-279.103,-217.194,1041.21,-150.029,-204.595,1028.15,-231.309,-105.21,823.581,88.7422,-141.537,699.813,90.6121,-46.7748,760.714,106.495,-59.9217,605.497,161.268,-11.6893,563.46,62.6672,-22.6177,648.688,-284.259,-70.396,731.054,-333.343,-116.75,633.152,-310.999,-80.7284,493.023,-278.733,-91.3452,499.976,-163.282
1.16,-32.1467,1007.66,-43.1649,7.61452,956.225,-278.902,-217.324,1041.28,-149.674,-204.804,1028.24,-230.977,-104.566,823.336,88.6617,-140.291,699.372,90.2221,-45.8411,760.685,106.183,-58.1293,605.219,160.428,-9.73305,563.766,61.6684,-22.8233,648.774,-284.066,-70.6775,731.133,-333.051,-116.987,633.21,-310.71,-80.912,493.086,-278.533,-91.3884,500.002,-163.052
1.165,-32.2505,1007.79,-42.9621,7.39192,956.257,-278.685,-217.457,1041.36,-149.316,-205.011,1028.32,-230.642,-103.934,823.06,88.5609,-139.062,698.905,89.785,-44.9252,760.622,105.84,-56.363,604.901,159.525,-7.80875,564.049,60.6002,-23.0207,648.863,-283.867,-70.9492,731.215,-332.751,-117.218,633.271,-310.421,-81.0923,493.151,-278.333,-91.4282,500.027,-162.822
1.17,-32.3643,1007.92,-42.7452,7.17171,956.289,-278.453,-217.594,1041.43,-148.957,-205.216,1028.41,-230.304,-103.313,822.754,88.4399,-137.851,698.413,89.301,-44.0262,760.524,105.463,-54.6233,604.543,158.558,-5.91667,564.308,59.4637,-23.2102,648.955,-283.662,-71.2108,731.299,-332.445,-117.443,633.333,-310.132,-81.2688,493.219,-278.134,-91.4637,500.049,-162.593
1.175,-32.487,1008.04,-42.5146,6.95403,956.323,-278.206,-217.732,1041.5,-148.596,-205.42,1028.5,-229.965,-102.701,822.418,88.299,-136.657,697.897,88.7711,-43.1431,760.391,105.054,-52.911,604.146,157.528,-4.05766,564.545,58.2598,-23.3923,649.048,-283.452,-71.4625,731.387,-332.133,-117.661,633.398,-309.845,-81.441,493.289,-277.935,-91.4947,500.07,-162.366
1.18,-32.6176,1008.15,-42.271,6.73908,956.358,-277.946,-217.873,1041.56,-148.232,-205.622,1028.58,-229.623,-102.096,822.054,88.1381,-135.482,697.359,88.1959,-42.2751,760.223,104.612,-51.227,603.711,156.436,-2.23338,564.76,56.9891,-23.5678,649.143,-283.236,-71.7042,731.476,-331.816,-117.873,633.463,-309.56,-81.6084,493.359,-277.736,-91.5211,500.09,-162.141
1.185,-32.7552,1008.25,-42.0149,6.52714,956.393,-277.674,-218.015,1041.62,-147.867,-205.823,1028.66,-229.28,-101.499,821.662,87.9573,-134.326,696.799,87.5764,-41.4212,760.019,104.136,-49.5721,603.239,155.282,-0.446291,564.951,55.6521,-23.7369,649.239,-283.014,-71.9365,731.568,-331.497,-118.079,633.53,-309.278,-81.7709,493.43,-277.539,-91.5426,500.107,-161.919
1.19,-32.8988,1008.35,-41.7469,6.31853,956.429,-277.392,-218.157,1041.67,-147.498,-206.02,1028.74,-228.935,-100.907,821.243,87.7569,-133.19,696.22,86.9137,-40.5806,759.779,103.625,-47.9472,602.73,154.067,1.30063,565.119,54.2493,-23.9,649.335,-282.788,-72.1597,731.661,-331.175,-118.277,633.596,-309,-81.9282,493.501,-277.343,-91.5596,500.123,-161.701
1.195,-33.0473,1008.44,-41.4681,6.11354,956.466,-277.101,-218.298,1041.71,-147.126,-206.215,1028.82,-228.587,-100.318,820.798,87.5369,-132.074,695.623,86.2091,-39.7524,759.503,103.079,-46.3533,602.186,152.791,3.00406,565.262,52.781,-24.0573,649.432,-282.558,-72.3742,731.754,-330.852,-118.467,633.663,-308.725,-82.0806,493.57,-277.149,-91.5723,500.136,-161.487
1.2,-33.1996,1008.51,-41.1795,5.9124,956.502,-276.802,-218.437,1041.75,-146.75,-206.407,1028.9,-228.237,-99.7307,820.33,87.2973,-130.979,695.009,85.4638,-38.9356,759.193,102.497,-44.7908,601.609,151.457,4.66047,565.379,51.2473,-24.2091,649.528,-282.326,-72.58,731.848,-330.528,-118.65,633.729,-308.455,-82.2283,493.637,-276.956,-91.5813,500.148,-161.278
1.205,-33.3545,1008.58,-40.8828,5.71525,956.54,-276.499,-218.575,1041.78,-146.371,-206.596,1028.97,-227.885,-99.1435,819.838,87.038,-129.907,694.38,84.6795,-38.129,758.849,101.878,-43.2601,600.998,150.066,6.26624,565.469,49.6485,-24.356,649.624,-282.092,-72.7773,731.942,-330.206,-118.825,633.796,-308.19,-82.3717,493.702,-276.766,-91.5876,500.159,-161.074
1.21,-33.5104,1008.64,-40.5794,5.52214,956.579,-276.191,-218.71,1041.8,-145.988,-206.78,1029.04,-227.529,-98.5547,819.325,86.7584,-128.856,693.737,83.8581,-37.3314,758.471,101.222,-41.7613,600.356,148.619,7.81784,565.531,47.985,-24.4985,649.718,-281.857,-72.9661,732.036,-329.886,-118.992,633.862,-307.93,-82.5112,493.764,-276.579,-91.5926,500.167,-160.876
1.215,-33.6661,1008.69,-40.2709,5.33324,956.618,-275.88,-218.841,1041.81,-145.601,-206.96,1029.11,-227.171,-97.9626,818.792,86.4579,-127.829,693.083,83.0018,-36.5413,758.06,100.528,-40.294,599.684,147.117,9.31205,565.565,46.2568,-24.6372,649.811,-281.621,-73.1468,732.129,-329.568,-119.152,633.928,-307.675,-82.6472,493.822,-276.395,-91.5981,500.174,-160.684
1.22,-33.8201,1008.73,-39.9587,5.14905,956.659,-275.568,-218.968,1041.81,-145.21,-207.134,1029.18,-226.81,-97.3659,818.241,86.1358,-126.824,692.42,82.1131,-35.757,757.619,99.7947,-38.858,598.982,145.562,10.7461,565.57,44.4644,-24.7729,649.901,-281.386,-73.3198,732.222,-329.255,-119.304,633.993,-307.426,-82.7801,493.877,-276.216,-91.6063,500.179,-160.497
1.225,-33.9712,1008.77,-39.644,4.97041,956.702,-275.257,-219.09,1041.81,-144.815,-207.303,1029.25,-226.445,-96.7631,817.673,85.7913,-125.841,691.749,81.1948,-34.9767,757.148,99.0224,-37.4529,598.254,143.957,12.1178,565.545,42.6084,-24.9063,649.989,-281.151,-73.4856,732.314,-328.946,-119.447,634.058,-307.182,-82.9104,493.927,-276.042,-91.6198,500.182,-160.315
1.23,-34.118,1008.79,-39.3279,4.7983,956.745,-274.946,-219.205,1041.8,-144.417,-207.466,1029.31,-226.077,-96.153,817.09,85.4237,-124.881,691.072,80.2496,-34.1986,756.65,98.2101,-36.0782,597.5,142.303,13.4256,565.491,40.6901,-25.0382,650.074,-280.917,-73.6449,732.405,-328.642,-119.583,634.121,-306.944,-83.0385,493.974,-275.874,-91.6412,500.183,-160.138
1.235,-34.2592,1008.81,-39.0113,4.63364,956.79,-274.639,-219.312,1041.79,-144.017,-207.622,1029.37,-225.707,-95.5348,816.494,85.0323,-123.943,690.391,79.2805,-33.421,756.125,97.3573,-34.7336,596.722,140.602,14.6688,565.408,38.7115,-25.1692,650.156,-280.684,-73.7983,732.497,-328.342,-119.71,634.185,-306.71,-83.1648,494.018,-275.714,-91.6727,500.183,-159.965
