Frame number,3812
First frame,1
Point frequency,200
Analog frequency,200

Time,RAsis,,,LAsis,,,RPsi,,,LPsi,,,RThigh1,,,RThigh2,,,RThigh3,,,RKneeOut,,,RKneeIn,,,LThigh1,,,LThigh2,,,LThigh3,,,LKneeOut,,,LKneeIn,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.335,67.1331,963.139,106.968,76.5128,972.807,-137.64,-131.288,1020.88,29.5,-129.738,1025,-54.0533,-40.5893,735.216,163.438,-128.294,638.143,129.399,-12.9054,651.919,141.425,-84.5718,498.358,131.007,-70.714,493.099,13.5781,40.817,657.524,-160.093,-5.67079,747.006,-199.64,-54.6403,648.126,-182.385,-23.0514,504.009,-158.389,-33.8452,503.486,-41.6697
0.34,67.0227,963.166,106.894,76.4534,972.803,-137.697,-131.387,1020.89,29.3754,-129.812,1024.99,-54.1817,-40.7164,735.225,163.357,-128.43,638.141,129.33,-13.0221,651.916,141.39,-84.7112,498.333,130.957,-70.8407,493.047,13.5341,40.7777,657.509,-160.056,-5.71383,746.978,-199.625,-54.6902,648.092,-182.308,-23.0922,503.988,-158.281,-33.8403,503.504,-41.5807
0.345,66.8515,963.265,106.696,76.3332,972.801,-137.873,-131.551,1020.85,29.1397,-129.958,1024.93,-54.4214,-40.6291,735.365,163.205,-128.161,638.234,129.21,-12.8292,652.145,141.285,-84.2879,498.567,130.868,-70.4066,493.252,13.4526,40.7099,657.486,-160.097,-5.80475,746.926,-199.701,-54.7687,648.036,-182.307,-23.1462,503.95,-158.234,-33.8434,503.518,-41.5537
0.35,66.6375,963.413,106.415,76.1718,972.802,-138.131,-131.759,1020.78,28.8284,-130.154,1024.84,-54.7363,-40.3981,735.595,163.009,-127.619,638.391,129.054,-12.4283,652.533,141.134,-83.4845,498.975,130.754,-69.5925,493.63,13.3464,40.6213,657.458,-160.191,-5.9313,746.859,-199.84,-54.8678,647.965,-182.356,-23.2096,503.902,-158.23,-33.8525,503.529,-41.5708
0.355,66.3953,963.591,106.085,75.9849,972.804,-138.438,-131.997,1020.7,28.4705,-130.382,1024.73,-55.0974,-40.0812,735.879,162.787,-126.913,638.587,128.878,-11.9023,653.016,140.956,-82.4498,499.491,130.625,-68.5456,494.114,13.2257,40.5187,657.428,-160.32,-6.08212,746.782,-200.019,-54.9806,647.887,-182.439,-23.2794,503.846,-158.255,-33.8658,503.537,-41.617
0.36,66.1368,963.785,105.731,75.7849,972.806,-138.768,-132.251,1020.6,28.0888,-130.628,1024.6,-55.4816,-39.7241,736.19,162.555,-126.126,638.802,128.691,-11.3168,653.547,140.768,-81.3019,500.06,130.49,-67.3829,494.651,13.0987,40.4077,657.397,-160.469,-6.24768,746.7,-200.219,-55.1014,647.806,-182.541,-23.3529,503.788,-158.299,-33.8817,503.545,-41.68
0.365,65.8709,963.984,105.374,75.5813,972.809,-139.104,-132.512,1020.51,27.7007,-130.88,1024.48,-55.8716,-39.3615,736.508,162.325,-125.325,639.021,128.503,-10.7219,654.089,140.581,-80.1306,500.641,130.355,-66.1939,495.201,12.9716,40.2929,657.367,-160.625,-6.42052,746.619,-200.428,-55.2256,647.725,-182.65,-23.4277,503.731,-158.353,-33.8986,503.553,-41.7506
0.37,65.6045,964.179,105.027,75.3807,972.813,-139.431,-132.772,1020.41,27.3188,-131.131,1024.36,-56.2546,-39.0187,736.818,162.104,-124.556,639.232,128.319,-10.154,654.615,140.402,-79.0015,501.204,130.225,-65.0439,495.733,12.8488,40.1782,657.34,-160.782,-6.59459,746.54,-200.634,-55.3492,647.649,-182.76,-23.5018,503.675,-158.41,-33.9153,503.561,-41.8217
0.375,65.3425,964.364,104.7,75.1878,972.816,-139.74,-133.027,1020.32,26.9518,-131.376,1024.24,-56.6219,-38.7133,737.108,161.898,-123.85,639.428,128.144,-9.63843,655.104,140.236,-77.9599,501.729,130.103,-63.9785,496.227,12.7332,40.0665,657.315,-160.932,-6.7646,746.465,-200.832,-55.4691,647.577,-182.865,-23.5737,503.622,-158.466,-33.931,503.57,-41.8885
0.38,65.088,964.536,104.399,75.0054,972.82,-140.026,-133.274,1020.24,26.605,-131.609,1024.14,-56.9681,-38.456,737.372,161.708,-123.23,639.604,127.98,-9.19072,655.547,140.085,-77.0341,502.203,129.99,-63.026,496.671,12.6266,39.9605,657.294,-161.072,-6.92615,746.396,-201.016,-55.5831,647.512,-182.963,-23.6419,503.573,-158.519,-33.9454,503.581,-41.9484
0.385,64.8428,964.693,104.127,74.835,972.824,-140.285,-133.51,1020.17,26.2813,-131.831,1024.05,-57.2906,-38.2526,737.607,161.537,-122.704,639.759,127.827,-8.81905,655.937,139.949,-76.2389,502.62,129.888,-62.2016,497.058,12.5297,39.8621,657.275,-161.199,-7.07609,746.333,-201.185,-55.6893,647.452,-183.052,-23.7051,503.528,-158.566,-33.9584,503.594,-41.9999
0.39,64.6074,964.835,103.885,74.6771,972.829,-140.516,-133.736,1020.11,25.9814,-132.039,1023.97,-57.5886,-38.1048,737.811,161.382,-122.277,639.891,127.686,-8.52571,656.272,139.828,-75.5791,502.979,129.796,-61.5098,497.386,12.4427,39.7728,657.259,-161.313,-7.21237,746.276,-201.337,-55.7861,647.397,-183.134,-23.7621,503.486,-158.608,-33.9704,503.607,-42.0428
0.395,64.3816,964.961,103.671,74.5314,972.833,-140.722,-133.95,1020.06,25.7049,-132.233,1023.9,-57.863,-38.0113,737.986,161.243,-121.945,640.002,127.557,-8.30861,656.554,139.722,-75.0514,503.28,129.713,-60.948,497.656,12.3651,39.6936,657.244,-161.413,-7.33371,746.223,-201.472,-55.8723,647.346,-183.208,-23.8121,503.446,-158.644,-33.9818,503.621,-42.0777
0.4,64.1648,965.074,103.484,74.3974,972.838,-140.903,-134.155,1020.02,25.45,-132.415,1023.84,-58.1159,-37.9687,738.133,161.118,-121.704,640.093,127.437,-8.1626,656.787,139.629,-74.6474,503.528,129.64,-60.5079,497.873,12.2958,39.6253,657.23,-161.499,-7.43947,746.175,-201.592,-55.9471,647.298,-183.277,-23.8541,503.407,-158.676,-33.9934,503.635,-42.1061
0.405,63.9555,965.175,103.32,74.274,972.841,-141.064,-134.351,1019.99,25.214,-132.584,1023.79,-58.35,-37.9725,738.255,161.004,-121.543,640.167,127.327,-8.08054,656.975,139.547,-74.3546,503.728,129.575,-60.1779,498.042,12.234,39.5686,657.215,-161.572,-7.52939,746.128,-201.698,-56.0096,647.251,-183.343,-23.8875,503.369,-158.704,-34.0058,503.648,-42.1295
0.41,63.7523,965.266,103.177,74.1602,972.844,-141.206,-134.54,1019.97,24.9941,-132.741,1023.75,-58.5685,-38.0172,738.357,160.9,-121.454,640.225,127.223,-8.0542,657.127,139.476,-74.1592,503.886,129.517,-59.9445,498.17,12.1781,39.5242,657.198,-161.634,-7.60358,746.083,-201.793,-56.0594,647.205,-183.409,-23.9117,503.329,-158.73,-34.0198,503.658,-42.1498
0.415,63.5536,965.349,103.051,74.0552,972.845,-141.334,-134.723,1019.95,24.7869,-132.89,1023.71,-58.7748,-38.0972,738.441,160.804,-121.427,640.271,127.126,-8.07498,657.246,139.413,-74.0461,504.008,129.465,-59.7934,498.263,12.127,39.4927,657.179,-161.686,-7.66234,746.037,-201.878,-56.0962,647.157,-183.475,-23.9265,503.287,-158.755,-34.0361,503.666,-42.1692
0.42,63.3577,965.426,102.939,73.9581,972.845,-141.451,-134.903,1019.94,24.589,-133.029,1023.67,-58.972,-38.2068,738.512,160.713,-121.451,640.307,127.033,-8.13446,657.341,139.356,-74.0009,504.101,129.417,-59.7103,498.328,12.0793,39.4747,657.156,-161.729,-7.70612,745.989,-201.957,-56.1201,647.107,-183.545,-23.9317,503.241,-158.783,-34.0553,503.669,-42.1895
0.425,63.1631,965.499,102.837,73.8681,972.842,-141.56,-135.08,1019.93,24.3973,-133.163,1023.63,-59.1633,-38.3405,738.573,160.627,-121.517,640.336,126.943,-8.22473,657.417,139.304,-74.0097,504.169,129.374,-59.6816,498.37,12.034,39.471,657.128,-161.764,-7.73537,745.938,-202.03,-56.1309,647.055,-183.618,-23.9274,503.192,-158.814,-34.0781,503.666,-42.2127
0.43,62.9687,965.57,102.744,73.7847,972.836,-141.664,-135.256,1019.92,24.2089,-133.291,1023.59,-59.3515,-38.493,738.628,160.543,-121.616,640.359,126.854,-8.33867,657.48,139.256,-74.0603,504.219,129.333,-59.6949,498.395,11.9898,39.482,657.095,-161.794,-7.75061,745.883,-202.101,-56.1291,646.999,-183.698,-23.9139,503.137,-158.85,-34.1051,503.658,-42.2403
0.435,62.7734,965.64,102.656,73.7073,972.827,-141.765,-135.432,1019.91,24.0213,-133.416,1023.54,-59.5392,-38.6599,738.678,160.461,-121.74,640.378,126.767,-8.47003,657.533,139.209,-74.1416,504.255,129.294,-59.7393,498.408,11.946,39.5083,657.056,-161.821,-7.75242,745.822,-202.17,-56.1151,646.939,-183.785,-23.8915,503.078,-158.893,-34.1366,503.643,-42.2738
0.44,62.5766,965.712,102.571,73.6354,972.813,-141.865,-135.609,1019.9,23.8324,-133.538,1023.48,-59.7286,-38.8371,738.727,160.38,-121.882,640.395,126.679,-8.61356,657.582,139.162,-74.2444,504.28,129.256,-59.8052,498.412,11.9017,39.5501,657.011,-161.846,-7.74147,745.756,-202.24,-56.0897,646.875,-183.881,-23.8609,503.012,-158.944,-34.1732,503.619,-42.3145
0.445,62.3781,965.785,102.487,73.5685,972.796,-141.966,-135.788,1019.88,23.6405,-133.66,1023.41,-59.9216,-39.021,738.775,160.299,-122.037,640.41,126.592,-8.76488,657.628,139.115,-74.361,504.299,129.219,-59.8846,498.412,11.8565,39.6069,656.959,-161.87,-7.71848,745.683,-202.311,-56.0539,646.804,-183.986,-23.823,502.942,-159.004,-34.2154,503.588,-42.3634
0.45,62.1776,965.86,102.402,73.5058,972.774,-142.069,-135.969,1019.87,23.4441,-133.782,1023.33,-60.1198,-39.2089,738.824,160.218,-122.198,640.426,126.504,-8.92049,657.674,139.065,-74.4852,504.313,129.181,-59.9706,498.409,11.8101,39.6776,656.9,-161.894,-7.68417,745.604,-202.385,-56.0088,646.728,-184.101,-23.779,502.865,-159.074,-34.264,503.548,-42.4215
0.455,61.975,965.939,102.316,73.4462,972.748,-142.174,-136.153,1019.84,23.2421,-133.905,1023.24,-60.3243,-39.398,738.876,160.136,-122.362,640.441,126.416,-9.07762,657.723,139.013,-74.6123,504.324,129.143,-60.0577,498.407,11.7624,39.76,656.833,-161.921,-7.63935,745.518,-202.461,-55.956,646.645,-184.227,-23.7302,502.783,-159.153,-34.3201,503.499,-42.4897
0.46,61.7701,966.022,102.228,73.3887,972.718,-142.281,-136.34,1019.82,23.0334,-134.029,1023.14,-60.536,-39.5865,738.93,160.055,-122.526,640.458,126.328,-9.23416,657.775,138.958,-74.7386,504.335,129.104,-60.1418,498.405,11.7134,39.851,656.759,-161.949,-7.58496,745.426,-202.542,-55.8969,646.555,-184.363,-23.6783,502.696,-159.242,-34.3846,503.442,-42.569
0.465,61.5633,966.11,102.137,73.3325,972.683,-142.391,-136.531,1019.78,22.8175,-134.153,1023.02,-60.7549,-39.7728,738.988,159.974,-122.685,640.476,126.239,-9.38853,657.831,138.9,-74.8616,504.347,129.063,-60.2196,498.406,11.6634,39.9469,656.678,-161.979,-7.52203,745.328,-202.626,-55.833,646.458,-184.509,-23.6247,502.604,-159.34,-34.4587,503.377,-42.6598
0.47,61.3544,966.202,102.042,73.277,972.644,-142.503,-136.726,1019.74,22.5937,-134.28,1022.9,-60.9813,-39.9555,739.05,159.892,-122.839,640.495,126.15,-9.53964,657.891,138.839,-74.9794,504.361,129.021,-60.2889,498.41,11.6125,40.0436,656.59,-162.013,-7.45173,745.225,-202.714,-55.766,646.356,-184.666,-23.5712,502.507,-159.447,-34.5429,503.303,-42.7625
0.475,61.1439,966.298,101.943,73.2221,972.603,-142.617,-136.924,1019.69,22.362,-134.407,1022.76,-61.2149,-40.1337,739.115,159.811,-122.985,640.516,126.061,-9.68671,657.955,138.776,-75.0908,504.377,128.977,-60.3484,498.418,11.561,40.1368,656.496,-162.049,-7.37534,745.118,-202.807,-55.6974,646.248,-184.831,-23.5197,502.406,-159.561,-34.6379,503.223,-42.8767
0.48,60.9321,966.399,101.842,73.1675,972.558,-142.732,-137.125,1019.63,22.1222,-134.537,1022.61,-61.4555,-40.3069,739.183,159.73,-123.124,640.538,125.973,-9.82922,658.024,138.711,-75.1951,504.397,128.931,-60.3972,498.429,11.5092,40.2231,656.398,-162.089,-7.29428,745.008,-202.905,-55.6287,646.137,-185.005,-23.4721,502.302,-159.683,-34.7439,503.138,-43.002
0.485,60.7193,966.504,101.738,73.1134,972.512,-142.849,-137.33,1019.56,21.8745,-134.668,1022.45,-61.7031,-40.4747,739.252,159.647,-123.254,640.562,125.885,-9.9668,658.096,138.642,-75.2917,504.419,128.883,-60.435,498.443,11.4573,40.2995,656.296,-162.132,-7.21018,744.897,-203.006,-55.5616,646.024,-185.186,-23.43,502.195,-159.81,-34.8613,503.049,-43.1373
0.49,60.5061,966.612,101.632,73.0598,972.465,-142.967,-137.537,1019.49,21.619,-134.802,1022.28,-61.9576,-40.637,739.322,159.562,-123.376,640.588,125.797,-10.0991,658.17,138.572,-75.3802,504.444,128.831,-60.4617,498.46,11.4055,40.3636,656.191,-162.18,-7.12489,744.785,-203.113,-55.4977,645.909,-185.373,-23.395,502.086,-159.942,-34.9898,502.958,-43.2814
0.495,60.2927,966.724,101.523,73.0065,972.418,-143.085,-137.746,1019.41,21.3559,-134.937,1022.11,-62.2188,-40.7938,739.392,159.475,-123.49,640.615,125.709,-10.226,658.248,138.499,-75.4605,504.473,128.776,-60.4773,498.48,11.354,40.4134,656.086,-162.232,-7.0405,744.674,-203.223,-55.4386,645.796,-185.566,-23.3683,501.976,-160.078,-35.129,502.867,-43.4331
0.5,60.0795,966.838,101.413,72.9537,972.372,-143.204,-137.956,1019.32,21.0854,-135.074,1021.93,-62.4868,-40.9452,739.461,159.384,-123.597,640.644,125.623,-10.3472,658.327,138.424,-75.5324,504.504,128.718,-60.4823,498.503,11.3028,40.4476,655.982,-162.288,-6.9595,744.565,-203.336,-55.3857,645.685,-185.763,-23.3509,501.866,-160.215,-35.2781,502.778,-43.5906
0.505,59.8666,966.954,101.3,72.9013,972.328,-143.323,-138.167,1019.23,20.808,-135.211,1021.75,-62.7611,-41.0913,739.529,159.288,-123.697,640.674,125.537,-10.4622,658.408,138.348,-75.5956,504.538,128.655,-60.477,498.528,11.2518,40.4653,655.88,-162.348,-6.8848,744.459,-203.454,-55.34,645.577,-185.964,-23.343,501.758,-160.355,-35.436,502.693,-43.7524
0.51,59.654,967.073,101.185,72.8491,972.288,-143.443,-138.378,1019.13,20.5238,-135.349,1021.57,-63.0415,-41.2321,739.596,159.188,-123.791,640.707,125.451,-10.5708,658.489,138.27,-75.6501,504.573,128.589,-60.4619,498.556,11.2006,40.4663,655.783,-162.413,-6.81981,744.357,-203.574,-55.3025,645.475,-186.168,-23.3446,501.653,-160.495,-35.6013,502.614,-43.9166
0.515,59.4417,967.192,101.067,72.797,972.252,-143.563,-138.588,1019.03,20.2333,-135.486,1021.4,-63.3274,-41.3676,739.662,159.084,-123.88,640.74,125.365,-10.6722,658.571,138.191,-75.6957,504.611,128.519,-60.438,498.585,11.1487,40.4503,655.691,-162.481,-6.76827,744.258,-203.698,-55.2735,645.378,-186.374,-23.3553,501.551,-160.635,-35.7727,502.542,-44.0819
0.52,59.2299,967.313,100.946,72.745,972.221,-143.686,-138.797,1018.93,19.9368,-135.622,1021.22,-63.6184,-41.4977,739.727,158.974,-123.963,640.773,125.278,-10.766,658.654,138.113,-75.7325,504.649,128.446,-60.4062,498.615,11.0955,40.4176,655.606,-162.553,-6.73344,744.164,-203.825,-55.2531,645.287,-186.582,-23.3742,501.455,-160.775,-35.949,502.477,-44.2472
0.525,59.0184,967.436,100.821,72.6928,972.194,-143.812,-139.004,1018.83,19.6345,-135.757,1021.06,-63.9143,-41.6224,739.793,158.861,-124.041,640.807,125.189,-10.852,658.736,138.035,-75.7605,504.689,128.37,-60.3678,498.646,11.0403,40.3688,655.528,-162.627,-6.71707,744.074,-203.955,-55.2407,645.202,-186.79,-23.4003,501.365,-160.913,-36.1292,502.421,-44.412
0.53,58.8075,967.559,100.693,72.6404,972.172,-143.94,-139.209,1018.74,19.3269,-135.892,1020.9,-64.2147,-41.7419,739.86,158.744,-124.114,640.84,125.097,-10.9301,658.819,137.957,-75.7798,504.73,128.29,-60.3242,498.678,10.9823,40.3049,655.458,-162.704,-6.7186,743.987,-204.089,-55.2356,645.124,-186.999,-23.4323,501.281,-161.051,-36.3122,502.372,-44.5759
0.535,58.5971,967.682,100.561,72.5875,972.155,-144.072,-139.412,1018.64,19.0141,-136.025,1020.75,-64.5196,-41.8565,739.929,158.623,-124.181,640.872,125.002,-11.0009,658.901,137.879,-75.791,504.772,128.207,-60.2772,498.71,10.9205,40.2272,655.395,-162.781,-6.73519,743.905,-204.226,-55.2368,645.051,-187.207,-23.4688,501.204,-161.188,-36.4969,502.331,-44.7389
0.54,58.387,967.807,100.426,72.534,972.141,-144.209,-139.612,1018.55,18.6965,-136.158,1020.62,-64.8291,-41.9667,740.001,158.499,-124.244,640.902,124.901,-11.065,658.983,137.801,-75.7947,504.814,128.121,-60.2282,498.74,10.8542,40.1371,655.34,-162.858,-6.76245,743.826,-204.365,-55.2431,644.983,-187.415,-23.5084,501.134,-161.324,-36.6818,502.296,-44.901
0.545,58.1773,967.933,100.285,72.4794,972.131,-144.35,-139.809,1018.47,18.3742,-136.29,1020.49,-65.1432,-42.0731,740.075,158.371,-124.301,640.932,124.796,-11.1234,659.065,137.72,-75.7915,504.857,128.032,-60.1781,498.77,10.7831,40.0364,655.291,-162.935,-6.79566,743.752,-204.507,-55.2533,644.92,-187.622,-23.5497,501.069,-161.459,-36.8655,502.268,-45.0623
0.55,57.9678,968.058,100.14,72.4234,972.123,-144.496,-140.005,1018.4,18.0473,-136.421,1020.38,-65.462,-42.1765,740.152,158.239,-124.355,640.96,124.684,-11.1774,659.147,137.635,-75.7827,504.902,127.94,-60.1276,498.799,10.7069,39.9273,655.248,-163.011,-6.83054,743.681,-204.651,-55.2661,644.86,-187.829,-23.5914,501.009,-161.594,-37.0465,502.244,-45.2227
0.555,57.7583,968.184,99.989,72.3656,972.117,-144.646,-140.197,1018.33,17.7159,-136.553,1020.28,-65.7856,-42.2775,740.231,158.103,-124.404,640.988,124.565,-11.2285,659.229,137.546,-75.7692,504.947,127.845,-60.0771,498.826,10.6253,39.8123,655.21,-163.086,-6.86363,743.613,-204.798,-55.2806,644.803,-188.036,-23.6322,500.953,-161.729,-37.2234,502.224,-45.3824
0.56,57.5484,968.31,99.8321,72.3054,972.111,-144.801,-140.388,1018.27,17.3803,-136.686,1020.19,-66.1137,-42.3771,740.312,157.962,-124.451,641.015,124.44,-11.2782,659.311,137.451,-75.7524,504.993,127.747,-60.027,498.851,10.5383,39.6942,655.175,-163.159,-6.89231,743.548,-204.948,-55.2959,644.747,-188.243,-23.6709,500.901,-161.864,-37.395,502.206,-45.5417
0.565,57.338,968.435,99.6686,72.2422,972.104,-144.961,-140.577,1018.21,17.0407,-136.82,1020.11,-66.4462,-42.4762,740.394,157.814,-124.496,641.042,124.306,-11.3279,659.394,137.349,-75.7336,505.041,127.647,-59.978,498.875,10.4458,39.5765,655.143,-163.232,-6.91483,743.485,-205.101,-55.3112,644.693,-188.451,-23.7067,500.851,-162,-37.5602,502.189,-45.7011
0.57,57.1267,968.558,99.4981,72.1755,972.096,-145.127,-140.766,1018.17,16.6972,-136.956,1020.04,-66.7828,-42.5755,740.476,157.66,-124.54,641.069,124.164,-11.3792,659.477,137.239,-75.7143,505.089,127.544,-59.9309,498.896,10.3477,39.4626,655.113,-163.305,-6.93028,743.424,-205.257,-55.326,644.638,-188.662,-23.7389,500.802,-162.138,-37.7182,502.171,-45.8611
0.575,56.9141,968.68,99.3205,72.1046,972.087,-145.298,-140.954,1018.13,16.3502,-137.094,1019.98,-67.1233,-42.6763,740.559,157.5,-124.583,641.096,124.012,-11.4332,659.56,137.12,-75.696,505.139,127.438,-59.8865,498.916,10.2441,39.3553,655.084,-163.379,-6.9385,743.364,-205.417,-55.34,644.584,-188.874,-23.7671,500.754,-162.277,-37.8686,502.153,-46.0224
0.58,56.7,968.8,99.1358,72.029,972.076,-145.474,-141.143,1018.09,16,-137.235,1019.92,-67.4674,-42.7793,740.641,157.332,-124.628,641.124,123.851,-11.4908,659.644,136.991,-75.6799,505.19,127.329,-59.8455,498.935,10.135,39.2565,655.055,-163.456,-6.93996,743.305,-205.58,-55.3532,644.528,-189.09,-23.7912,500.706,-162.418,-38.0111,502.133,-46.1855
0.585,56.484,968.918,98.9438,71.9479,972.062,-145.658,-141.333,1018.07,15.6469,-137.38,1019.87,-67.8148,-42.8858,740.723,157.157,-124.674,641.152,123.68,-11.5529,659.728,136.853,-75.6673,505.243,127.218,-59.8089,498.952,10.0207,39.1672,655.026,-163.537,-6.93574,743.245,-205.747,-55.3657,644.471,-189.309,-23.8112,500.656,-162.562,-38.1459,502.111,-46.3507
0.59,56.266,969.034,98.7445,71.8609,972.046,-145.848,-141.526,1018.04,15.2914,-137.53,1019.82,-68.1651,-42.9964,740.803,156.974,-124.724,641.18,123.498,-11.6199,659.812,136.706,-75.6592,505.296,127.103,-59.7774,498.967,9.90116,39.0873,654.996,-163.624,-6.92754,743.186,-205.919,-55.378,644.412,-189.533,-23.8273,500.606,-162.709,-38.2733,502.087,-46.5184
0.595,56.0454,969.147,98.5377,71.7673,972.028,-146.047,-141.722,1018.02,14.934,-137.685,1019.76,-68.5177,-43.1117,740.883,156.784,-124.777,641.208,123.305,-11.6919,659.897,136.55,-75.6563,505.35,126.984,-59.7518,498.982,9.77656,39.0165,654.966,-163.718,-6.91766,743.125,-206.095,-55.3903,644.35,-189.761,-23.8398,500.555,-162.86,-38.3937,502.06,-46.6886
0.6,55.8222,969.258,98.3234,71.6667,972.008,-146.254,-141.922,1018,14.575,-137.846,1019.71,-68.8722,-43.2321,740.963,156.587,-124.834,641.237,123.101,-11.769,659.981,136.385,-75.6593,505.405,126.861,-59.733,498.997,9.64694,38.9536,654.934,-163.82,-6.90878,743.064,-206.276,-55.4034,644.285,-189.994,-23.8493,500.501,-163.014,-38.5077,502.032,-46.8616
0.605,55.5962,969.367,98.1013,71.5586,971.986,-146.47,-142.125,1017.98,14.215,-138.012,1019.66,-69.228,-43.3577,741.043,156.384,-124.897,641.267,122.888,-11.8509,660.066,136.213,-75.6685,505.46,126.733,-59.7217,499.011,9.51243,38.8972,654.901,-163.932,-6.90312,743,-206.462,-55.4175,644.218,-190.232,-23.8561,500.446,-163.172,-38.616,502.001,-47.0373
0.61,55.3674,969.472,97.8714,71.4426,971.962,-146.694,-142.333,1017.95,13.8544,-138.184,1019.6,-69.5848,-43.4885,741.123,156.177,-124.965,641.296,122.667,-11.9375,660.15,136.033,-75.684,505.514,126.6,-59.7186,499.025,9.37331,38.8456,654.867,-164.053,-6.90142,742.936,-206.654,-55.4333,644.147,-190.475,-23.8606,500.389,-163.333,-38.7193,501.969,-47.2158
0.615,55.1358,969.574,97.6337,71.3182,971.937,-146.928,-142.546,1017.93,13.4934,-138.362,1019.55,-69.942,-43.6246,741.204,155.965,-125.04,641.326,122.44,-12.0286,660.235,135.848,-75.706,505.568,126.461,-59.7243,499.039,9.23009,38.7973,654.832,-164.185,-6.90306,742.87,-206.851,-55.4511,644.074,-190.722,-23.863,500.331,-163.498,-38.8184,501.935,-47.3969
0.62,54.9012,969.673,97.3881,71.1852,971.911,-147.171,-142.763,1017.91,13.1322,-138.546,1019.49,-70.2997,-43.7661,741.284,155.747,-125.121,641.357,122.207,-12.1241,660.318,135.658,-75.7343,505.622,126.318,-59.7389,499.054,9.08339,38.7505,654.795,-164.328,-6.90708,742.803,-207.054,-55.4711,643.997,-190.975,-23.8638,500.271,-163.667,-38.9144,501.9,-47.5807
0.625,54.6634,969.769,97.1346,71.0436,971.885,-147.422,-142.986,1017.89,12.7707,-138.737,1019.42,-70.6576,-43.9133,741.365,155.525,-125.21,641.387,121.97,-12.2242,660.401,135.464,-75.769,505.675,126.17,-59.7623,499.069,8.93389,38.7037,654.757,-164.482,-6.91295,742.737,-207.262,-55.4937,643.919,-191.232,-23.8633,500.21,-163.839,-39.0079,501.865,-47.7669
